Time (s),Total A4 (uM),Total B4 (uM)
3.5,129.8,127.10000000000001
3.55,131.0,132.9
3.6,132.1,130.6
3.65,138.70000000000002,139.3
3.7,133.0,136.5
3.75,138.5,139.8
3.8,140.6,144.70000000000002
3.85,147.8,152.8
3.9,145.4,144.9
3.95,144.3,148.8
4.0,155.4,152.8
4.05,161.20000000000002,158.0
4.1,174.70000000000002,175.0
4.15,184.10000000000002,181.3
4.2,187.5,186.20000000000002
4.25,185.0,185.60000000000002
4.3,196.4,196.8
4.35,191.3,189.3
4.4,192.3,197.10000000000002
4.45,191.9,187.3
4.5,191.60000000000002,193.3
4.55,188.60000000000002,188.20000000000002
4.6,200.10000000000002,198.3
4.65,205.70000000000002,203.0
4.7,198.60000000000002,199.10000000000002
4.75,195.20000000000002,197.70000000000002
4.8,193.20000000000002,194.4
4.85,198.4,192.8
4.9,190.20000000000002,196.10000000000002
4.95,199.60000000000002,201.4
5.0,187.3,194.0
5.05,199.70000000000002,200.4
5.1,200.60000000000002,196.70000000000002
5.15,201.9,200.60000000000002
5.2,210.3,212.70000000000002
5.25,222.70000000000002,221.9
5.3,224.8,223.10000000000002
5.35,225.3,227.8
5.4,233.20000000000002,238.60000000000002
5.45,236.8,234.10000000000002
5.5,227.8,230.3
5.55,233.9,231.5
5.6,241.70000000000002,242.0
5.65,255.9,254.3
5.7,255.3,254.20000000000002
5.75,260.90000000000003,259.5
5.8,259.40000000000003,256.40000000000003
5.85,250.9,253.0
5.9,250.3,249.9
5.95,261.3,269.1
6.0,272.6,272.3
6.05,265.0,270.5
6.1,268.7,265.5
6.15,267.0,271.0
6.2,271.1,274.2
6.25,278.5,281.40000000000003
6.3,290.90000000000003,284.1
6.35,286.1,287.8
6.4,293.0,303.1
6.45,305.90000000000003,308.90000000000003
6.5,316.3,318.3
6.55,312.20000000000005,313.20000000000005
6.6,331.0,328.40000000000003
6.65,337.90000000000003,333.1
6.7,330.3,333.0
6.75,335.90000000000003,340.0
6.8,354.40000000000003,349.20000000000005
6.85,347.8,350.20000000000005
6.9,363.90000000000003,363.90000000000003
6.95,362.40000000000003,359.90000000000003
7.0,355.1,357.6
7.05,370.6,370.40000000000003
7.1,369.8,372.40000000000003
7.15,392.0,389.6
7.2,400.40000000000003,387.3
7.25,387.6,389.70000000000005
7.3,399.20000000000005,395.6
7.35,397.0,394.6
7.4,409.1,407.3
7.45,411.0,408.40000000000003
7.5,400.5,394.5
7.55,412.40000000000003,408.40000000000003
7.6,421.90000000000003,417.5
7.65,422.8,427.0
7.7,432.40000000000003,437.70000000000005
7.75,438.6,436.20000000000005
7.8,436.70000000000005,439.70000000000005
7.85,441.70000000000005,444.3
7.9,449.40000000000003,449.1
7.95,451.8,447.40000000000003
8.0,465.5,468.6
8.05,478.1,476.3
8.1,486.90000000000003,490.0
8.15,494.1,493.5
8.2,495.3,503.8
8.25,509.1,508.6
8.3,504.20000000000005,507.6
8.35,496.70000000000005,493.1
8.4,508.8,510.1
8.45,527.7,523.3000000000001
8.5,548.8000000000001,549.5
8.55,549.5,555.1
8.6,550.5,552.5
8.65,558.7,559.0
8.7,561.2,556.4
8.75,563.8000000000001,564.6
8.8,575.5,574.8000000000001
8.85,586.9,586.4
8.9,589.2,589.4
8.95,592.2,595.4
9.0,602.9,606.1
9.05,601.6,598.7
9.1,612.8000000000001,609.1
9.15,624.1,620.1
9.2,632.7,640.8000000000001
9.25,645.6,650.0
9.3,646.6,649.0
9.35,650.5,648.6
9.4,664.0,666.4000000000001
9.45,680.3000000000001,685.0
9.5,710.3000000000001,707.1
9.55,715.3000000000001,722.9000000000001
9.6,729.8000000000001,726.0
9.65,721.4000000000001,726.5
9.7,733.8000000000001,735.8000000000001
9.75,741.6,746.6
9.8,753.3000000000001,758.2
9.85,745.2,749.0
9.9,748.1,750.0
9.95,761.8000000000001,761.2
10.0,768.0,773.4000000000001
