Time (s),Total A4 (uM),Total B4 (uM)
4.7,53.400000000000006,53.900000000000006
4.75,50.7,48.300000000000004
4.8,53.1,57.1
4.85,52.0,54.2
4.9,48.400000000000006,46.2
4.95,47.2,46.800000000000004
5.0,49.2,50.900000000000006
5.05,44.5,45.5
5.1,45.300000000000004,46.1
5.15,50.400000000000006,47.900000000000006
5.2,44.2,43.800000000000004
5.25,43.800000000000004,43.5
5.3,43.300000000000004,43.5
5.35,40.400000000000006,44.800000000000004
5.4,41.0,40.800000000000004
5.45,44.800000000000004,44.0
5.5,45.5,46.7
5.55,43.1,43.1
5.6,48.800000000000004,45.6
5.65,47.300000000000004,49.300000000000004
5.7,48.800000000000004,54.2
5.75,48.400000000000006,48.1
5.8,44.900000000000006,44.900000000000006
5.85,48.7,49.2
5.9,47.6,47.800000000000004
5.95,47.0,46.1
6.0,49.2,48.2
6.05,48.7,50.1
6.1,47.400000000000006,48.400000000000006
6.15,43.300000000000004,47.400000000000006
6.2,48.7,49.5
6.25,51.0,47.800000000000004
6.3,46.6,47.0
6.35,47.5,46.800000000000004
6.4,48.900000000000006,45.5
6.45,51.900000000000006,51.2
6.5,50.5,52.6
6.55,51.0,51.900000000000006
6.6,52.0,52.300000000000004
6.65,50.7,49.0
6.7,48.0,48.2
6.75,48.800000000000004,52.2
6.8,47.800000000000004,46.1
6.85,52.900000000000006,48.1
6.9,46.900000000000006,47.0
6.95,43.400000000000006,42.400000000000006
7.0,51.0,48.300000000000004
7.05,47.400000000000006,48.1
7.1,47.800000000000004,49.6
7.15,50.7,53.7
7.2,50.0,52.800000000000004
7.25,50.5,50.7
7.3,49.2,50.300000000000004
7.35,52.6,50.6
7.4,49.800000000000004,48.300000000000004
7.45,48.300000000000004,49.400000000000006
7.5,52.300000000000004,51.0
7.55,54.5,59.1
7.6,49.800000000000004,49.800000000000004
7.65,47.7,46.400000000000006
7.7,55.2,53.1
7.75,53.1,53.5
7.8,48.5,47.800000000000004
7.85,47.0,48.900000000000006
7.9,47.1,47.1
7.95,46.900000000000006,49.1
8.0,49.2,46.400000000000006
8.05,56.300000000000004,53.5
8.1,58.400000000000006,53.400000000000006
8.15,52.900000000000006,51.7
8.2,51.5,47.7
8.25,49.800000000000004,50.5
8.3,58.0,55.0
8.35,52.900000000000006,50.0
8.4,51.400000000000006,50.900000000000006
8.45,50.900000000000006,52.5
8.5,52.1,55.800000000000004
8.55,52.400000000000006,50.800000000000004
8.6,47.5,48.2
8.65,51.1,50.900000000000006
8.7,50.0,51.900000000000006
8.75,54.900000000000006,53.900000000000006
8.8,57.900000000000006,57.300000000000004
8.85,63.1,62.400000000000006
8.9,69.9,69.5
8.95,75.10000000000001,75.5
9.0,77.5,78.7
9.05,75.4,76.2
9.1,66.60000000000001,68.60000000000001
9.15,65.10000000000001,65.60000000000001
9.2,72.60000000000001,72.9
9.25,70.0,70.7
9.3,74.7,74.0
9.35,77.30000000000001,79.5
9.4,69.4,68.5
9.45,66.4,67.4
9.5,59.400000000000006,58.400000000000006
9.55,57.0,58.0
9.6,57.900000000000006,55.7
9.65,60.0,62.300000000000004
9.7,58.300000000000004,57.300000000000004
9.75,55.1,54.2
9.8,56.800000000000004,59.800000000000004
9.85,53.800000000000004,54.800000000000004
9.9,58.6,56.900000000000006
9.95,58.0,57.1
10.0,48.300000000000004,45.800000000000004
